Code,Name,Market,Marcap
900070,글로벌에스엠,KOSDAQ,33321260160
054220,비츠로시스,KOSDAQ,33268804497
115480,씨유메디칼,KOSDAQ,33161633226
039740,한국정보공학,KOSDAQ,33156071595
005360,모나미,KOSPI,33145876478
032750,삼진,KOSDAQ,33053906520
050110,캠시스,KOSDAQ,32999379405
045300,성우테크론,KOSDAQ,32906677440
138070,신진에스엠,KOSDAQ,32906023520
148930,에이치와이티씨,KOSDAQ,32865937990
304840,피플바이오,KOSDAQ,32817542526
131090,시큐브,KOSDAQ,32815476985
495810,유비씨,KONEX,32800000000
047080,한빛소프트,KOSDAQ,32740695478
063760,이엘피,KOSDAQ,32498078050
900310,컬러레이,KOSDAQ,32212962525
191410,육일씨엔에쓰,KOSDAQ,32212233125
009460,한창제지,KOSPI,32160774954
003680,한성기업,KOSPI,32041097400
033250,체시스,KOSPI,31968000000
054090,삼진엘앤디,KOSDAQ,31922857728
010400,우진아이엔에스,KOSPI,31898070000
115610,이미지스,KOSDAQ,31650663382
434190,탈로스,KONEX,31578024690
069140,누리플랜,KOSDAQ,31550230360
270210,에스알바이오텍,KONEX,31508095290
024070,WISCOM,KOSPI,31265933520
065770,CS,KOSDAQ,31232508170
432980,엠에프씨,KOSDAQ,31230982170
258830,세종메디칼,KOSDAQ,31223976612
115160,휴맥스,KOSDAQ,31090545983
096690,에이루트,KOSDAQ,30919564893
377330,이지트로닉스,KOSDAQ,30809725890
091340,S&K폴리텍,KOSDAQ,30780786230
237750,피앤씨테크,KOSDAQ,30696435000
006570,대림통상,KOSPI,30678375000
322970,무진메디,KONEX,30658532900
002820,SUN&L,KOSPI,30637413270
196700,웹스,KOSDAQ,30523806000
109670,씨싸이트,KOSDAQ,30467062440
030720,동원수산,KOSPI,30389346650
208350,지란지교시큐리티,KOSDAQ,30350604900
328380,솔트웨어,KOSDAQ,30322558530
080470,성창오토텍,KOSDAQ,30295000000
246250,에스엘에스바이오,KOSDAQ,30220617614
405000,플라즈맵,KOSDAQ,30208554280
33626L,두산퓨얼셀2우B,KOSPI,30072041000
039310,세중,KOSDAQ,29973237218
083640,인콘,KOSDAQ,29922335135
016100,리더스코스메틱,KOSDAQ,29892899110
368600,아이씨에이치,KOSDAQ,29879864820
123750,알톤,KOSDAQ,29711406850
076080,웰크론한텍,KOSDAQ,29688720984
031510,오스템,KOSDAQ,29624000000
060380,동양에스텍,KOSDAQ,29609100000
139670,키네마스터,KOSDAQ,29578906950
069640,한세엠케이,KOSPI,29572291320
222980,한국맥널티,KOSDAQ,29564374440
372800,아이티아이즈,KOSDAQ,29450635965
418620,E8,KOSDAQ,29140500236
318010,팜스빌,KOSDAQ,29061023770
037400,우리엔터프라이즈,KOSDAQ,29055467368
034940,조아제약,KOSDAQ,28997118072
900110,이스트아시아홀딩스,KOSDAQ,28983549570
179720,머니무브,KONEX,28875189000
312610,에이에프더블류,KOSDAQ,28845808512
279600,미디어젠,KOSDAQ,28811403150
457600,벡트,KOSDAQ,28785750000
406820,뷰티스킨,KOSDAQ,28767079495
042040,케이피엠테크,KOSDAQ,28686399378
085810,알티캐스트,KOSDAQ,28643615547
193250,링크드,KOSDAQ,28609517476
044780,에이치케이,KOSDAQ,28591440915
036480,대성미생물,KOSDAQ,28576000000
188040,바이오포트,KOSDAQ,28543778800
002355,넥센타이어1우B,KOSPI,28535000000
044380,주연테크,KOSPI,28500859244
417180,핑거스토리,KOSDAQ,28446317883
032080,아즈텍WB,KOSDAQ,28389649309
016920,카스,KOSDAQ,28348085660
008775,호텔신라우,KOSPI,28345838300
197140,디지캡,KOSDAQ,28303609950
052300,오션인더블유,KOSDAQ,28281026848
373110,엑셀세라퓨틱스,KOSDAQ,28259039796
362990,드림인사이트,KOSDAQ,28174562598
023770,플레이위드,KOSDAQ,28091994300
012170,아센디오,KOSPI,28023312720
083470,이엠앤아이,KOSDAQ,27870469674
198940,한주라이트메탈,KOSDAQ,27635314380
227610,아우딘퓨쳐스,KOSDAQ,27622300596
101400,엔시트론,KOSDAQ,27616686160
060900,에이전트AI,KOSDAQ,27538406460
007770,한일화학,KOSDAQ,27518400000
019570,플루토스,KOSDAQ,27490277052
103230,에스앤더블류,KOSDAQ,27468000000
131180,딜리,KOSDAQ,27412900000
278990,EMB,KONEX,27379917915
311060,엘에이티,KONEX,27316304980
004270,남성,KOSPI,27267756480
070590,인티큐브,KOSDAQ,27259379244
043220,티에스넥스젠,KOSDAQ,27227331360
093380,풍강,KOSDAQ,27217507315
032680,소프트센,KOSDAQ,27136826348
267790,배럴,KOSDAQ,27066367680
216400,인바이츠바이오코아,KONEX,26951045925
900270,헝셩그룹,KOSDAQ,26942793216
079650,서산,KOSDAQ,26940000000
113810,디젠스,KOSDAQ,26885514024
464680,KB제27호스팩,KOSDAQ,26842400000
217620,선샤인푸드,KOSDAQ,26803681470
900100,애머릿지,KOSDAQ,26802335016
377030,비트맥스,KOSDAQ,26778677440
060230,제이케이시냅스,KOSDAQ,26725517152
233990,질경이,KONEX,26724465380
226340,본느,KOSDAQ,26681739120
331520,밸로프,KOSDAQ,26652940360
021040,대호특수강,KOSDAQ,26544938602
005110,한창,KOSPI,26467434378
101680,한국정밀기계,KOSDAQ,26388560000
003495,대한항공우,KOSPI,26381357500
023790,동일스틸럭스,KOSDAQ,26244175468
143210,핸즈코퍼레이션,KOSPI,26229020653
352940,인바이오,KOSDAQ,26191229300
115570,스타플렉스,KOSDAQ,26189186240
403360,라피치,KONEX,26140605930
067010,이씨에스,KOSDAQ,26077957500
092600,앤씨앤,KOSDAQ,25986523612
054940,엑사이엔씨,KOSDAQ,25908540988
002210,동성제약,KOSPI,25900780311
078860,스테이지원엔터,KOSDAQ,25881944052
059180,엔더블유시,KONEX,25879618300
355690,에이텀,KOSDAQ,25538530500
011090,에넥스,KOSPI,25496447425
353190,휴럼,KOSDAQ,25202188800
365900,브이씨,KOSDAQ,25147432000
348030,모비릭스,KOSDAQ,25065918000
115530,씨엔플러스,KOSDAQ,24935832784
308100,형지글로벌,KOSDAQ,24815767264
154030,아시아종묘,KOSDAQ,24726827350
207490,에이펙스인텍,KONEX,24480000000
130740,티피씨글로벌,KOSDAQ,24470393430
240600,유진테크놀로지,KOSDAQ,24456373030
025890,한국주강,KOSPI,24258360555
139050,BF랩스,KOSDAQ,24247965555
225590,패션플랫폼,KOSDAQ,24224110372
238200,비피도,KOSDAQ,24008300000
415380,스튜디오삼익,KOSDAQ,23801388000
336040,타스컴,KONEX,23709759255
206950,볼빅,KONEX,23635727935
043360,디지아이,KOSDAQ,23625000000
002680,한탑,KOSDAQ,23558946471
032280,삼일,KOSDAQ,23542132680
045520,크린앤사이언스,KOSDAQ,23432500000
208640,썸에이지,KOSDAQ,23392362672
403810,아이엘로보틱스,KONEX,23352763100
009310,참엔지니어링,KOSPI,23307603810
00499K,롯데지주우,KOSPI,23281926700
065150,대산F&B,KOSDAQ,23110448725
192390,윈하이텍,KOSDAQ,23057358610
001685,대상우,KOSPI,23019746400
084440,유비온,KOSDAQ,22985124800
050760,에스폴리텍,KOSDAQ,22835879844
389680,유디엠텍,KOSDAQ,22834263285
001420,태원물산,KOSPI,22800000000
017250,인터엠,KOSDAQ,22750149827
291810,핀텔,KOSDAQ,22737424000
091970,나노캠텍,KOSDAQ,22642015703
289010,아이스크림에듀,KOSDAQ,22605259976
247660,나노씨엠에스,KOSDAQ,22588384000
076340,지에이이노더스,KONEX,22579217100
001515,SK증권우,KOSPI,22536080640
048830,엔피케이,KOSDAQ,22206572678
053060,세동,KOSDAQ,22054116331
098660,에스티오,KOSDAQ,21701694336
110020,전진바이오팜,KOSDAQ,21695734990
177350,베셀,KOSDAQ,21579836166
080720,한국유니온제약,KOSDAQ,21562456300
018620,우진비앤지,KOSDAQ,21522523285
137940,넥스트아이,KOSDAQ,21427616992
230980,비유테크놀러지,KOSDAQ,21370407553
154040,다산솔루에타,KOSDAQ,21288811484
121890,에스디시스템,KOSDAQ,21239730708
275630,에스에스알,KOSDAQ,21146577200
322780,코퍼스코리아,KOSDAQ,21135726534
215480,토박스코리아,KOSDAQ,21068100000
054410,케이피티유,KOSDAQ,21044681700
317860,노드메이슨,KONEX,20986449750
014100,메디앙스,KOSDAQ,20980400000
001770,SHD,KOSPI,20968794280
199730,바이오인프라,KOSDAQ,20868134430
065420,에스아이리소스,KOSDAQ,20828994009
084180,수성웹툰,KOSDAQ,20658905469
005257,녹십자홀딩스2우,KOSPI,20515257500
134060,이퓨쳐,KOSDAQ,20460082500
096870,엘디티,KOSDAQ,20452597550
019685,대교우B,KOSPI,20398339500
254160,제이엠멀티,KONEX,20124000000
071950,코아스,KOSPI,20121599925
065690,파커스,KOSDAQ,19950050020
060480,국일신동,KOSDAQ,19895460000
015020,이스타코,KOSPI,19883142400
088290,이원컴포텍,KOSDAQ,19740780180
018700,바른손,KOSDAQ,19702183677
191600,블루탑,KONEX,19440710400
419540,비스토스,KOSDAQ,19313709240
341170,퓨쳐메디신,KONEX,19223099125
060260,뉴보텍,KOSDAQ,19200564789
214610,롤링스톤,KOSDAQ,19197807380
344860,이노진,KOSDAQ,19127700000
067770,세진티에스,KOSDAQ,19102249075
020400,대동금속,KOSDAQ,18847971060
051780,큐로홀딩스,KOSDAQ,18764775115
222670,플럼라인생명과학,KONEX,18692639820
011080,형지I&C,KOSDAQ,18688740570
18064K,한진칼우,KOSPI,18518427000
217880,틸론,KONEX,18515302540
043590,웰킵스하이텍,KOSDAQ,18371587874
032980,바이온,KOSDAQ,18354952980
035290,골드앤에스,KOSDAQ,18307768320
025870,신라에스지,KOSDAQ,18240000000
331660,한국미라클피플사,KONEX,18095000000
035620,바른손이앤에이,KOSDAQ,18088841025
361670,삼영에스앤씨,KOSDAQ,17711431250
008600,윌비스,KOSPI,17615839860
009440,KC그린홀딩스,KOSPI,17568790596
086220,광동헬스바이오,KONEX,17547317295
368970,오에스피,KOSDAQ,17540478720
008500,일정실업,KOSPI,17490000000
476710,타조이엔터테인먼트,KONEX,17480000000
45226K,한화갤러리아우,KOSPI,17397775300
052960,태양3C,KONEX,17324691510
028080,휴맥스홀딩스,KOSDAQ,17193878118
069330,유아이디,KOSDAQ,17185411201
008290,원풍물산,KOSDAQ,17009957822
276730,한울앤제주,KOSDAQ,16988932649
079950,인베니아,KOSDAQ,16972893000
250930,예선테크,KOSDAQ,16863224840
241820,피씨엘,KOSDAQ,16803871920
217320,썬테크,KONEX,16800000000
482680,미래에셋비전스팩7호,KOSDAQ,16676450000
477380,미래에셋비전스팩4호,KOSDAQ,16564500000
108675,LX하우시스우,KOSPI,16558573200
001795,대한제당우,KOSPI,16401382800
233250,메디안디노스틱,KONEX,16399954260
083660,CSA 코스믹,KOSDAQ,16398488799
176590,코나솔,KONEX,16341872400
009620,삼보산업,KOSDAQ,16255002272
012340,뉴인텍,KOSDAQ,16215948294
069920,엑시온그룹,KOSDAQ,16082982714
026910,광진실업,KOSDAQ,16077566550
002070,비비안,KOSPI,16044607335
005725,넥센우,KOSPI,16040673000
204210,스타에스엠리츠,KOSPI,15927568525
073190,듀오백,KOSDAQ,15917493200
106520,노블엠앤비,KOSDAQ,15904036272
000087,하이트진로2우B,KOSPI,15867137520
0072Z0,KB제33호스팩,KOSDAQ,15809425000
032800,판타지오,KOSDAQ,15717313836
0101C0,하나36호스팩,KOSDAQ,15480000000
0130H0,엔에이치스팩33호,KOSDAQ,15477000000
001755,한양증권우,KOSPI,15461250000
050090,비케이홀딩스,KOSDAQ,15432093300
0044K0,삼성스팩10호,KOSDAQ,15416000000
477340,에이치엠씨제7호스팩,KOSDAQ,15245300000
469880,하나30호스팩,KOSDAQ,15194400000
030350,드래곤플라이,KOSDAQ,15171092867
368030,창대정밀,KONEX,15009054060
0115H0,삼성스팩13호,KOSDAQ,14957250000
900120,씨엑스아이,KOSDAQ,14789927988
227100,프로브잇,KOSDAQ,14770119384
208850,이비테크,KONEX,14665300000
004105,태양금속우,KOSPI,14586000000
188260,세니젠,KOSDAQ,14529224700
121850,코이즈,KOSDAQ,14463017140
473050,유안타제15호스팩,KOSDAQ,14440600000
225430,케이엠제약,KOSDAQ,14417604850
379390,이성씨엔아이,KONEX,14207300000
478440,미래에셋비전스팩6호,KOSDAQ,14206500000
479880,한국제15호스팩,KOSDAQ,14083500000
0099W0,미래에셋비전스팩11호,KOSDAQ,14070000000
33637L,솔루스첨단소재2우B,KOSPI,14055261120
351020,미쥬,KONEX,14006250000
140910,에이리츠,KOSPI,13969290160
065060,지엔코,KOSDAQ,13661661496
302920,더콘텐츠온,KONEX,13657077000
352770,셀레스트라,KOSDAQ,13610136750
084695,대상홀딩스우,KOSPI,13601746980
489480,키움제11호스팩,KOSDAQ,13464000000
244460,올리패스,KOSDAQ,13415218661
481890,엔에이치스팩31호,KOSDAQ,13356225000
0096B0,삼성스팩12호,KOSDAQ,13324500000
152550,한국ANKOR유전,KOSPI,13303800000
031860,디에이치엑스컴퍼니,KOSDAQ,13156898139
00806K,대덕1우,KOSPI,13117702740
489730,디비금융제13호스팩,KOSDAQ,13075580000
0097F0,미래에셋비전스팩10호,KOSDAQ,13032500000
477760,DB금융스팩12호,KOSDAQ,13023200000
058450,한주에이알티,KOSDAQ,12974606736
478390,KB제29호스팩,KOSDAQ,12968700000
149010,아이케이세미콘,KONEX,12948000000
0099X0,IBKS제25호스팩,KOSDAQ,12946700000
0093G0,미래에셋비전스팩8호,KOSDAQ,12896000000
0054V0,엔에이치스팩32호,KOSDAQ,12837072500
492220,KB제31호스팩,KOSDAQ,12792600000
0037T0,KB제32호스팩,KOSDAQ,12786600000
482520,교보16호스팩,KOSDAQ,12779500000
0088D0,메리츠제1호스팩,KOSDAQ,12749000000
054180,메디콕스,KOSDAQ,12686716395
471050,대신밸런스제17호스팩,KOSDAQ,12665400000
079190,케스피온,KOSDAQ,12657319620
0091W0,신영스팩11호,KOSDAQ,12651780000
004255,NPC우,KOSPI,12619200000
38380K,LX홀딩스1우,KOSPI,12513533900
065570,삼영이엔씨,KOSDAQ,12295692232
456190,큐라켐,KONEX,12280002000
145995,삼양사우,KOSPI,12249317000
0041L0,하나35호스팩,KOSDAQ,12150450000
003075,코오롱글로벌우,KOSPI,12074013100
482690,대신밸런스제19호스팩,KOSDAQ,12044175000
0132G0,교보20호스팩,KOSDAQ,11999700000
00781K,코리아써키트2우B,KOSPI,11967083730
289170,바이오텐,KONEX,11767306810
0071M0,삼성스팩11호,KOSDAQ,11664000000
469900,하나31호스팩,KOSDAQ,11546300000
477470,미래에셋비전스팩5호,KOSDAQ,11508000000
487360,신한제14호스팩,KOSDAQ,11505600000
060240,스타코링크,KOSDAQ,11502414560
496070,신한제16호스팩,KOSDAQ,11408600000
0105P0,유진스팩12호,KOSDAQ,11376600000
001067,JW중외제약2우B,KOSPI,11359539300
253610,루트락,KONEX,11335168455
474660,신한제12호스팩,KOSDAQ,11316000000
474490,유안타제16호스팩,KOSDAQ,11240400000
169670,코스텍시스템,KONEX,11186763900
0098T0,교보19호스팩,KOSDAQ,11070000000
0096D0,미래에셋비전스팩9호,KOSDAQ,11055000000
486630,KB제30호스팩,KOSDAQ,11018250000
489210,교보17호스팩,KOSDAQ,10878000000
0004Y0,디비금융제14호스팩,KOSDAQ,10842600000
224760,엔에스컴퍼니,KONEX,10755381000
493790,유안타제17호스팩,KOSDAQ,10699650000
0130D0,신한제17호스팩,KOSDAQ,10680000000
199150,데이터스트림즈,KONEX,10628846370
006345,대원전선우,KOSPI,10576542000
043100,알파AI,KOSDAQ,10457241600
466690,키움히어로제1호스팩,KOSDAQ,10444750000
03481K,해성산업1우,KOSDAQ,10375247340
0041B0,교보18호스팩,KOSDAQ,10357200000
478110,이베스트스팩6호,KOSDAQ,10190600000
000225,유유제약1우,KOSPI,10155846400
498390,한화플러스제5호스팩,KOSDAQ,10068800000
472220,신영스팩10호,KOSDAQ,10060050000
238500,로보쓰리에이아이,KONEX,9883469780
488060,유진스팩11호,KOSDAQ,9652400000
004835,덕성우,KOSPI,9535200000
178600,대동고려삼,KONEX,9522144000
106080,케이이엠텍,KOSDAQ,9506998050
012205,계양전기우,KOSPI,9504612270
244880,나눔테크,KONEX,9487800000
145210,다이나믹디자인,KOSPI,9461013632
467930,IBKS제23호스팩,KOSDAQ,9327150000
114920,대주이엔티,KONEX,9315607500
484130,하나34호스팩,KOSDAQ,9243400000
224810,엄지하우스,KONEX,9219000000
469480,IBKS제24호스팩,KOSDAQ,9200250000
462020,에이치엠씨제6호스팩,KOSDAQ,9102775000
464440,한국제13호스팩,KOSDAQ,9007200000
473950,에스케이증권제13호스팩,KOSDAQ,8994700000
487830,신한제15호스팩,KOSDAQ,8961000000
468760,유진스팩10호,KOSDAQ,8904000000
465320,교보15호스팩,KOSDAQ,8896350000
001065,JW중외제약우,KOSPI,8890726000
004985,성신양회우,KOSPI,8871878700
487720,키움제10호스팩,KOSDAQ,8713800000
0068Y0,비엔케이제3호스팩,KOSDAQ,8684650000
472230,에스케이증권제11호스팩,KOSDAQ,8559300000
251280,안지오랩,KONEX,8275731900
0041J0,엘에스스팩1호,KOSDAQ,8261100000
447690,아이오바이오,KONEX,8153793600
000325,노루홀딩스우,KOSPI,7988735200
009415,태영건설우,KOSPI,7981680720
066830,제노텍,KONEX,7820708400
185190,수프로,KONEX,7760445000
475250,하나33호스팩,KOSDAQ,7714500000
474930,신한제13호스팩,KOSDAQ,7692500000
079970,투비소프트,KOSDAQ,7646223464
189350,코셋,KONEX,7593600000
212310,오건에코텍,KONEX,7514663025
26490K,크라운제과우,KOSPI,7279199600
103660,씨앗,KONEX,7214947729
318660,타임기술,KONEX,7209538350
276040,스코넥,KOSDAQ,7073119545
199290,바이오프로테크,KONEX,7003507368
215570,크로넥스,KONEX,6812061292
473000,에스케이증권제12호스팩,KOSDAQ,6785500000
202960,판도라티비,KONEX,6744219412
475240,하나32호스팩,KOSDAQ,6704000000
101390,아이엠,KOSDAQ,6698084184
223220,로지스몬,KONEX,6501327660
234070,에이원큐브텍,KONEX,6466493087
090355,노루페인트우,KOSPI,6317038640
236340,메디젠휴먼케어,KONEX,6270465760
276240,엘리비젼,KONEX,6267387242
311960,인터로이드,KONEX,6125328000
267080,세븐브로이맥주,KONEX,5769504288
236030,씨알푸드,KONEX,5683162940
092590,럭스피아,KONEX,5606854362
000145,하이트진로홀딩스우,KOSPI,5593222800
044180,KD,KOSDAQ,5477148795
000545,흥국화재우,KOSPI,5360640000
313760,캐리,KOSDAQ,5244963048
121060,유니포인트,KONEX,5078437830
266350,팡스카이,KONEX,5026568860
36328K,티와이홀딩스우,KOSPI,5021776560
258050,테크트랜스,KONEX,5004531101
327610,펨토바이오메드,KONEX,4993610310
007575,일양약품우,KOSPI,4984896000
346010,타이드,KONEX,4860062000
005965,동부건설우,KOSPI,4729085400
043090,더테크놀로지,KOSDAQ,4718944500
002995,금호건설우,KOSPI,4676256000
116100,태양기계,KONEX,4605351334
052770,아이톡시,KOSDAQ,4545457488
005745,크라운해태홀딩스우,KOSPI,4475408700
014825,동원시스템즈우,KOSPI,4368395940
217910,에스제이켐,KONEX,4337061820
299480,지앤이헬스케어,KONEX,4318189027
008355,남선알미우,KOSPI,4273513200
014285,금강공업우,KOSPI,4164517500
136660,큐엠씨,KONEX,4131662500
390110,애니메디솔루션,KONEX,4102357056
208890,미래엔에듀파트너,KONEX,4001514480
004545,깨끗한나라우,KOSPI,3983820800
140660,위월드,KONEX,3730878000
000227,유유제약2우B,KOSPI,3522559200
266470,바이오인프라생명과학,KONEX,3037396071
002785,진흥기업우B,KOSPI,2905969020
093510,엔지브이아이,KONEX,2811340000
014915,성문전자우,KOSPI,2751000000
001525,동양우,KOSPI,2745814295
004415,서울식품우,KOSPI,2638257000
413300,티엘엔지니어링,KONEX,2634102735
011155,CJ씨푸드1우,KOSPI,2630000000
296520,가이아코퍼레이션,KONEX,2384841088
002787,진흥기업2우B,KOSPI,2382048640
245450,씨앤에스링크,KONEX,2369940000
001527,동양2우B,KOSPI,2271067840
332190,오션스바이오,KONEX,2262571509
021045,대호특수강우,KOSDAQ,2240018880
032685,소프트센우,KOSDAQ,2239280340
448780,마이크로엔엑스,KONEX,2093945760
402420,켈스,KONEX,2008192365
266170,레드우즈,KONEX,1366092000
149300,아퓨어스,KONEX,1273615056
279060,이노벡스,KONEX,1127904590
069500,KODEX 200,ETF,0
360750,TIGER 미국S&P500,ETF,0
396500,TIGER 반도체TOP10,ETF,0
133690,TIGER 미국나스닥100,ETF,0
379800,KODEX 미국S&P500,ETF,0
102110,TIGER 200,ETF,0
459580,KODEX CD금리액티브(합성),ETF,0
488770,KODEX 머니마켓액티브,ETF,0
122630,KODEX 레버리지,ETF,0
278530,KODEX 200TR,ETF,0
229200,KODEX 코스닥150,ETF,0
379810,KODEX 미국나스닥100,ETF,0
310970,TIGER MSCI Korea TR,ETF,0
411060,ACE KRX금현물,ETF,0
091160,KODEX 반도체,ETF,0
233740,KODEX 코스닥150레버리지,ETF,0
498400,KODEX 200타겟위클리커버드콜,ETF,0
357870,TIGER CD금리투자KIS(합성),ETF,0
423160,KODEX KOFR금리액티브(합성),ETF,0
381180,TIGER 미국필라델피아반도체나스닥,ETF,0
381170,TIGER 미국테크TOP10 INDXX,ETF,0
273130,KODEX 종합채권(AA-이상)액티브,ETF,0
148020,RISE 200,ETF,0
360200,ACE 미국S&P500,ETF,0
458730,TIGER 미국배당다우존스,ETF,0
0043B0,TIGER 머니마켓액티브,ETF,0
102780,KODEX 삼성그룹,ETF,0
367380,ACE 미국나스닥100,ETF,0
481050,KODEX CD1년금리플러스액티브(합성),ETF,0
161510,PLUS 고배당주,ETF,0
455890,RISE 머니마켓액티브,ETF,0
449170,TIGER KOFR금리액티브(합성),ETF,0
305720,KODEX 2차전지산업,ETF,0
395160,KODEX AI반도체,ETF,0
278540,KODEX MSCI Korea TR,ETF,0
487240,KODEX AI전력핵심설비,ETF,0
232080,TIGER 코스닥150,ETF,0
292150,TIGER 코리아TOP10,ETF,0
214980,KODEX 단기채권PLUS,ETF,0
466920,SOL 조선TOP3플러스,ETF,0
385540,RISE 종합채권(A-이상)액티브,ETF,0
395270,HANARO Fn K-반도체,ETF,0
294400,KIWOOM 200TR,ETF,0
453850,ACE 미국30년국채액티브(H),ETF,0
449450,PLUS K방산,ETF,0
488080,TIGER 반도체TOP10레버리지,ETF,0
329200,TIGER 리츠부동산인프라,ETF,0
487230,KODEX 미국AI전력핵심인프라,ETF,0
284430,KODEX 200미국채혼합,ETF,0
494310,KODEX 반도체레버리지,ETF,0
456600,TIME 글로벌AI인공지능액티브,ETF,0
475630,TIGER CD1년금리액티브(합성),ETF,0
441640,KODEX 미국배당커버드콜액티브,ETF,0
105190,ACE 200,ETF,0
152100,PLUS 200,ETF,0
477080,RISE CD금리액티브(합성),ETF,0
315930,KODEX Top5PlusTR,ETF,0
0072R0,TIGER KRX금현물,ETF,0
0117L0,KODEX 26-12 금융채(AA-이상)액티브,ETF,0
305540,TIGER 2차전지테마,ETF,0
379780,RISE 미국S&P500,ETF,0
486290,TIGER 미국나스닥100타겟데일리커버드콜,ETF,0
368590,RISE 미국나스닥100,ETF,0
426030,TIME 미국나스닥100액티브,ETF,0
144600,KODEX 은선물(H),ETF,0
371460,TIGER 차이나전기차SOLACTIVE,ETF,0
157450,TIGER 단기통안채,ETF,0
457480,ACE 테슬라밸류체인액티브,ETF,0
455850,SOL AI반도체소부장,ETF,0
436140,SOL 종합채권(AA-이상)액티브,ETF,0
448330,KODEX 삼성전자채권혼합,ETF,0
446770,ACE 글로벌반도체TOP4 Plus,ETF,0
0139F0,TIGER 12월자동연장금융채(AA-이상)액티브,ETF,0
462330,KODEX 2차전지산업레버리지,ETF,0
465580,ACE 미국빅테크TOP7 Plus,ETF,0
102970,KODEX 증권,ETF,0
469830,SOL 초단기채권액티브,ETF,0
139260,TIGER 200 IT,ETF,0
472150,TIGER 배당커버드콜액티브,ETF,0
356540,ACE 종합채권(AA-이상)액티브,ETF,0
445290,KODEX 로봇액티브,ETF,0
252670,KODEX 200선물인버스2X,ETF,0
091230,TIGER 반도체,ETF,0
0162Z0,RISE 삼성전자SK하이닉스채권혼합50,ETF,0
476550,TIGER 미국30년국채커버드콜액티브(H),ETF,0
451540,TIGER 종합채권(AA-이상)액티브,ETF,0
494890,KODEX 200액티브,ETF,0
466940,TIGER 은행고배당플러스TOP10,ETF,0
0163Y0,KoAct 코스닥액티브,ETF,0
438080,ACE 미국S&P500미국채혼합50액티브,ETF,0
497570,TIGER 미국필라델피아AI반도체나스닥,ETF,0
226490,KODEX 코스피,ETF,0
434730,HANARO 원자력iSelect,ETF,0
463250,TIGER K방산&우주,ETF,0
390390,KODEX 미국반도체,ETF,0
0091P0,TIGER 코리아원자력,ETF,0
446720,SOL 미국배당다우존스,ETF,0
462010,TIGER 2차전지소재Fn,ETF,0
114800,KODEX 인버스,ETF,0
371160,TIGER 차이나항셍테크,ETF,0
481060,KODEX 미국30년국채타겟커버드콜(합성 H),ETF,0
0061Z0,RISE 단기특수은행채액티브,ETF,0
479520,RISE KOFR금리액티브(합성),ETF,0
495050,RISE 코리아밸류업,ETF,0
479080,1Q 머니마켓액티브,ETF,0
475720,RISE 200위클리커버드콜,ETF,0
449180,KODEX 미국S&P500(H),ETF,0
402970,ACE 미국배당다우존스,ETF,0
441800,TIME Korea플러스배당액티브,ETF,0
237350,KODEX 코스피100,ETF,0
251600,PLUS 고배당주채권혼합,ETF,0
069660,KIWOOM 200,ETF,0
494670,TIGER 조선TOP10,ETF,0
444200,SOL 코리아메가테크액티브,ETF,0
138540,TIGER 현대차그룹플러스,ETF,0
272580,TIGER 단기채권액티브,ETF,0
364980,TIGER 2차전지TOP10,ETF,0
494300,KODEX 미국나스닥100데일리커버드콜OTM,ETF,0
153130,KODEX 단기채권,ETF,0
0117V0,TIGER 코리아AI전력기기TOP3플러스,ETF,0
385560,RISE KIS국고채30년Enhanced,ETF,0
458760,TIGER 미국배당다우존스타겟커버드콜2호,ETF,0
498410,KODEX 금융고배당TOP10타겟위클리커버드콜,ETF,0
495850,KODEX 코리아밸류업,ETF,0
314250,KODEX 미국빅테크10(H),ETF,0
487340,ACE 머니마켓액티브,ETF,0
0105E0,SOL 코리아고배당,ETF,0
471230,KODEX 국고채10년액티브,ETF,0
469150,ACE AI반도체TOP3+,ETF,0
438100,ACE 미국나스닥100미국채혼합50액티브,ETF,0
455030,KODEX 미국달러SOFR금리액티브(합성),ETF,0
0131V0,1Q 미국우주항공테크,ETF,0
456610,TIGER 미국달러SOFR금리액티브(합성),ETF,0
491010,TIGER 글로벌AI전력인프라액티브,ETF,0
0167A0,SOL AI반도체TOP2플러스,ETF,0
0127P0,ACE 미국대형성장주액티브,ETF,0
0048J0,KODEX 미국머니마켓액티브,ETF,0
0025N0,TIGER TDF2045 적격,ETF,0
438330,TIGER 우량회사채액티브,ETF,0
0148J0,TIGER 코리아휴머노이드로봇산업,ETF,0
447770,TIGER 테슬라채권혼합Fn,ETF,0
473290,KODEX 26-12 회사채(AA-이상)액티브,ETF,0
476800,KODEX 한국부동산리츠인프라,ETF,0
484790,KODEX 미국30년국채액티브(H),ETF,0
483280,KODEX 미국AI테크TOP10타겟커버드콜,ETF,0
458250,TIGER 미국30년국채스트립액티브(합성 H),ETF,0
114260,KODEX 국고채3년,ETF,0
091180,KODEX 자동차,ETF,0
482730,TIGER 미국S&P500타겟데일리커버드콜,ETF,0
0177N0,KODEX 삼성전자SK하이닉스채권혼합50,ETF,0
0080G0,KODEX 방산TOP10,ETF,0
480260,TIGER 27-04회사채(A+이상)액티브,ETF,0
451000,PLUS 종합채권(AA-이상)액티브,ETF,0
449190,KODEX 미국나스닥100(H),ETF,0
